"id","startHour","startWeekday","duration","clickCount","clickMinPrice","clickMaxPrice","cartCount","cartMinPrice","cartMaxPrice","cartSumPrice","onlineStatus","availability","maxVal","customerScore","accountLifetime","payments","age","addressType","lastOrder","order"
2363,16,7,2120.25,91,"7.99","39.99",3,"7.99","29.99","45.97","y","completely orderable","2300","512","65","0","41","2","643","y"
2365,11,5,493.425,5,"5.0","9.99",1,"5.0","5.0","5.0","y","completely orderable","1500","553","157","21","38","2","35","y"
2366,12,6,472.981,6,"0.0","109.99",1,"109.99","109.99","109.99","y","completely orderable","500","533","12","6","29","2","7","y"
2367,20,5,757.461,3,"19.99","19.99",1,"19.99","19.99","19.99","y","completely orderable","1700","518","43","19","34","2","70","y"
2368,21,5,1497.747,8,"29.99","99.99",2,"59.99","99.99","159.98","y","completely orderable","800","519","68","1","54","2","71","y"
2369,10,7,840.17,11,"16.99","19.99",2,"17.99","17.99","35.98","y","completely orderable","300","546","13","1","41","2","20","n"
2370,22,6,3020.645,97,"5.99","59.95",5,"9.99","59.95","151.83","y","completely orderable","600","70","36","0","48","2","664","n"
2371,9,6,1124.634,14,"9.95","24.99",4,"9.95","24.99","84.92","y","completely orderable","3900","543","134","30","56","1","3","y"
2372,13,5,2127.436,48,"5.99","49.99",8,"5.99","49.99","226.92","?","?","900","531","99","11","62","2","75","n"
2373,16,7,886.427,15,"8.99","19.99",4,"8.99","19.99","68.96","y","completely orderable","5500","562","57","51","63","2","10","y"
2374,8,7,1126.01,20,"25.2","34.99",1,"25.2","25.2","25.2","y","completely orderable","300","479","28","6","22","2","36","y"
2375,23,5,2347.465,35,"3.99","29.99",16,"3.99","29.99","253.84","n","completely not determinable","4000","541","223","52","52","2","17","y"
2377,18,5,718.318,14,"29.97","69.95",1,"69.95","69.95","69.95","?","?","800","514","59","9","35","2","174","n"
2379,12,5,450.056,4,"5.0","39.99",1,"39.99","39.99","39.99","y","completely orderable","4000","582","178","12","47","2","20","n"
2380,16,6,1494.347,21,"12.99","899.99",4,"12.99","19.99","70.96","y","completely orderable","800","514","121","11","47","1","7","y"
2381,19,6,813.865,15,"12.99","29.99",4,"12.99","12.99","51.96","y","completely orderable","1200","551","67","17","43","2","4","y"
2383,14,6,2022.938,19,"8.99","49.99",4,"8.99","49.99","88.96","?","?","1200","501","70","10","30","2","22","n"
2384,18,7,168.273,6,"10.99","14.99",1,"14.99","14.99","14.99","?","?","2500","534","223","31","62","2","24","n"
2385,10,6,1661.719,40,"7.99","49.99",3,"17.99","49.99","87.97","y","completely orderable","1700","451","82","2","48","1","68","y"
2386,17,7,4333.819,93,"1.99","54.99",8,"7.99","29.99","154.93","y","completely orderable","300","481","74","17","54","1","17","y"
2387,14,7,680.769,5,"9.99","29.99",5,"9.99","29.99","92.95","y","completely orderable","900","70","71","1","29","2","476","y"
2388,13,7,1315.389,59,"9.99","59.99",4,"12.99","49.99","102.96","y","completely orderable","600","552","63","0","44","1","105","n"
2389,14,7,1914.595,22,"59.99","259.99",3,"179.99","259.99","659.97","y","completely orderable","7500","543","222","16","42","2","16","n"
2391,14,6,286.949,2,"199.99","199.99",1,"199.99","199.99","199.99","y","completely orderable","1200","80","60","3","51","1","38","y"
2393,10,5,1338.598,13,"13.99","229.99",2,"13.99","189.99","203.98","y","completely orderable","8500","546","377","10","71","1","76","y"
2396,7,5,8810.83,80,"3.99","29.99",4,"5.99","15.0","41.98","?","?","200","70","156","0","33","2","30","n"
2397,12,7,1969.591,155,"7.0","29.99",14,"7.99","29.99","204.87","y","completely orderable","4000","567","133","4","38","2","88","y"
2398,9,6,11.918,1,"6.99","6.99",1,"6.99","6.99","6.99","y","completely orderable","300","537","5","0","53","1","33","n"
2399,16,5,593.586,17,"249.99","469.99",1,"444.0","444.0","444.0","y","?","600","490","37","3","35","2","27","n"
2400,20,5,1313.679,13,"3.99","19.99",13,"3.99","19.99","148.84","y","completely orderable","1300","553","223","11","60","1","35","y"
2401,19,5,227.855,3,"19.99","19.99",1,"19.99","19.99","19.99","y","completely orderable","2900","498","89","10","32","2","78","y"
2402,18,5,1151.201,17,"27.99","27.99",3,"27.99","27.99","83.97","y","completely orderable","1500","437","176","5","36","2","23","y"
2403,11,6,954.7,15,"19.99","29.99",2,"24.99","24.99","49.98","y","completely orderable","300","446","2","2","39","2","5","y"
2404,11,6,1359.892,44,"9.99","39.99",3,"9.99","13.99","33.97","y","completely orderable","3200","462","210","5","61","2","19","n"
2405,17,6,1000.597,20,"3.99","24.99",3,"3.99","19.99","38.97","y","completely orderable","2900","547","130","5","36","2","60","y"
2406,17,5,6.572,1,"6.99","6.99",1,"6.99","6.99","6.99","y","completely orderable","300","537","5","0","53","1","32","n"
2407,11,7,4334.542,43,"6.99","29.99",4,"12.99","17.99","60.96","y","completely orderable","800","537","360","7","54","2","12","y"
2408,18,5,132.028,3,"69.99","69.99",1,"69.99","69.99","69.99","y","completely orderable","600","70","19","0","54","2","485","y"
2409,20,5,1650.653,27,"9.99","19.99",1,"19.99","19.99","19.99","y","completely orderable","3200","70","234","5","55","1","362","y"
2410,15,5,2129.151,55,"1.0","27.85",3,"5.0","27.85","37.85","y","completely orderable","300","578","9","3","35","2","124","y"
2411,13,6,176.255,5,"19.99","24.99",2,"19.99","24.99","44.98","y","completely orderable","3400","561","386","20","69","2","4","n"
2412,15,7,5755.688,74,"2.99","59.99",14,"2.99","59.99","398.86","y","completely orderable","4000","515","184","15","40","2","55","y"
2413,18,5,449.443,2,"29.99","29.99",1,"29.99","29.99","29.99","y","completely orderable","300","558","84","2","44","1","158","y"
2414,10,5,608.803,7,"29.99","59.99",2,"29.99","59.99","89.98","y","completely orderable","800","374","78","4","25","1","257","y"
2415,12,7,154.032,4,"79.99","79.99",1,"79.99","79.99","79.99","y","completely orderable","600","569","54","3","49","1","91","n"
2416,15,5,102.787,1,"19.99","19.99",1,"19.99","19.99","19.99","y","completely orderable","12000","550","33","32","49","1","11","y"
2417,14,6,5181.341,179,"12.0","99.95",7,"19.99","49.99","199.93","?","?","4000","586","150","10","33","2","70","y"
2418,8,7,46.873,4,"24.99","24.99",1,"24.99","24.99","24.99","y","completely orderable","100","397","30","11","31","1","7","y"
2420,21,5,3886.564,91,"2.5","99.99",0,"?","?","?","y","completely orderable","300","455","85","12","40","1","27","n"
2421,18,5,1611.278,23,"24.99","49.99",3,"24.99","49.99","124.97","y","?","600","543","174","8","41","2","39","n"
2422,20,5,334.373,4,"139.99","139.99",1,"139.99","139.99","139.99","y","completely orderable","600","80","241","4","56","1","46","n"
2424,18,6,269.167,2,"12.99","19.99",2,"12.99","19.99","32.98","y","completely orderable","4000","577","167","15","57","1","22","y"
2426,18,7,3895.061,47,"3.0","29.99",4,"5.0","17.99","45.97","y","completely orderable","1000","457","362","13","58","2","164","y"
2428,16,7,752.873,6,"3.99","119.99",6,"3.99","119.99","186.94","y","completely orderable","700","505","57","6","26","2","21","y"
2429,16,7,690.894,23,"6.99","39.95",4,"6.99","19.99","56.96","y","completely orderable","600","552","278","4","49","2","184","y"
2430,19,6,25.095,3,"59.95","59.95",1,"59.95","59.95","59.95","?","?","600","578","108","3","39","2","187","n"
2431,22,5,549.788,10,"9.99","199.99",10,"9.99","199.99","1012.9","y","completely orderable","2500","564","214","5","46","2","60","y"
2432,16,5,779.935,19,"6.99","35.99",2,"14.99","35.99","50.98","y","completely orderable","2800","436","63","23","59","1","14","y"
2433,12,7,519.169,17,"19.99","24.99",3,"19.99","24.99","69.97","y","completely orderable","600","464","24","13","26","2","27","y"
2434,9,6,486.598,22,"9.99","24.99",4,"9.99","24.99","74.96","y","completely orderable","900","471","105","7","37","2","10","y"
2435,14,5,0,3,"19.99","24.99",3,"19.99","24.99","64.97","?","?","500","456","175","4","40","2","55","n"
2436,8,7,3026.086,9,"9.99","99.99",9,"9.99","99.99","290.91","y","completely orderable","5000","475","2","3","56","1","25","n"
2437,18,5,432.477,8,"14.99","59.95",8,"14.99","59.95","222.81","y","completely orderable","1600","520","76","16","51","1","103","y"
2438,13,6,443.561,10,"9.99","69.99",7,"9.99","69.99","116.88","y","completely orderable","2500","485","310","17","73","2","3","y"
2439,16,5,221.549,2,"499.99","499.99",1,"499.99","499.99","499.99","y","completely orderable","600","458","18","3","33","1","55","n"
2440,0,7,386.657,5,"9.99","59.0",2,"9.99","59.0","68.99","y","completely orderable","11600","585","344","52","54","2","4","n"
2441,8,6,87.584,2,"11.99","12.99",2,"11.99","12.99","24.98","y","?","1100","566","13","9","46","2","166","n"
2443,20,6,1303.966,81,"29.99","79.95",1,"79.95","79.95","79.95","y","completely orderable","600","432","60","10","33","2","17","y"
2445,15,6,208.928,1,"199.99","199.99",1,"199.99","199.99","199.99","y","completely orderable","900","592","111","9","65","2","11","y"
2446,14,5,3842.694,21,"12.99","69.99",4,"12.99","69.99","123.96","?","?","4000","486","125","20","39","1","11","n"
2447,20,5,463.802,4,"299.99","299.99",1,"299.99","299.99","299.99","y","completely orderable","800","487","39","47","48","2","11","y"
2452,18,6,678.839,15,"3.99","29.99",6,"3.99","29.99","87.94","y","completely orderable","600","70","74","4","31","1","5","y"
2454,15,6,199.465,2,"24.99","24.99",2,"24.99","24.99","49.98","y","?","300","486","2","5","21","2","5","n"
2455,18,5,187.555,4,"14.99","24.99",4,"14.99","24.99","79.96","y","completely orderable","2500","70","182","1","65","1","402","y"
2456,14,5,9.657,2,"7.0","7.0",1,"7.0","7.0","7.0","?","?","600","475","46","26","27","1","11","n"
2457,19,5,478.05,4,"199.99","499.99",1,"199.99","199.99","199.99","y","completely orderable","500","462","5","5","23","1","197","n"
2458,14,7,0,5,"17.99","299.99",5,"17.99","299.99","447.95","?","?","600","481","79","1","26","2","43","n"
2459,16,5,1608.338,42,"19.99","59.99",9,"22.99","59.99","329.91","y","completely orderable","600","70","13","2","45","2","360","y"
2460,21,5,480.258,3,"29.99","49.99",1,"39.99","39.99","39.99","y","completely orderable","1000","492","39","26","42","1","397","n"
2461,14,5,9418.481,51,"9.99","69.99",5,"19.99","24.99","64.97","y","completely orderable","600","462","9","4","45","2","256","y"
2462,13,5,188.504,3,"34.95","34.95",1,"34.95","34.95","34.95","y","completely orderable","500","513","8","2","35","2","102","y"
2464,20,6,2814.44,43,"3.99","139.9",6,"3.99","59.95","127.86","y","completely orderable","2200","556","223","15","48","2","110","y"
2465,17,7,376.905,4,"15.99","15.99",1,"15.99","15.99","15.99","y","completely orderable","600","557","224","3","55","2","65","y"
2467,16,6,1513.407,71,"1.0","19.99",2,"19.99","19.99","39.98","y","completely orderable","2500","581","221","43","54","2","7","y"
2468,16,5,1073.923,28,"11.99","39.99",1,"29.99","29.99","29.99","?","?","600","564","18","1","35","1","159","n"
2469,9,6,2341.511,47,"16.0","129.95",13,"16.79","89.95","632.94","y","completely orderable","10000","566","356","5","56","2","16","n"
2470,11,7,392.577,12,"8.99","14.99",4,"8.99","14.99","51.96","y","completely orderable","300","470","21","1","64","2","46","y"
2471,18,6,147.903,5,"9.9","9.9",1,"9.9","9.9","9.9","y","completely orderable","600","70","163","1","41","1","299","n"
2472,15,5,780.122,7,"19.99","39.99",2,"19.99","39.99","59.98","y","?","4000","535","306","18","49","2","18","n"
2473,7,5,157.047,7,"12.0","17.99",2,"12.0","17.99","29.99","y","completely orderable","900","549","14","22","27","2","18","n"
2474,14,7,474.52,2,"199.99","199.99",1,"199.99","199.99","199.99","y","completely orderable","800","70","67","0","40","2","14","y"
2475,7,5,1386.482,32,"299.99","1399.0",1,"1199.0","1199.0","1199.0","y","completely orderable","500","429","0","1","28","2","24","n"
2476,11,5,0,1,"139.99","139.99",1,"139.99","139.99","139.99","?","?","600","70","218","2","47","1","255","n"
2477,15,6,320.332,9,"14.99","14.99",2,"14.99","14.99","29.98","y","completely orderable","700","588","222","1","43","2","86","n"
2479,12,5,6311.387,59,"9.99","69.99",3,"9.99","39.99","64.97","y","completely orderable","800","587","220","4","56","2","162","y"
2480,14,5,214.072,12,"29.0","39.99",1,"29.0","29.0","29.0","y","?","4000","542","223","11","55","1","22","n"
2481,22,5,541.15,4,"59.99","299.99",2,"59.99","299.99","359.98","y","completely orderable","0","350","92","0","31","2","303","n"
2482,14,7,364.366,2,"39.99","39.99",1,"39.99","39.99","39.99","y","completely orderable","?","?","?","0","36","1","18","y"
2484,21,6,2861.061,63,"7.0","39.99",6,"7.0","29.99","112.95","y","completely orderable","4000","564","223","8","34","2","10","y"
2487,22,5,5439.913,173,"3.0","49.95",17,"3.0","49.95","214.88","?","?","900","486","14","8","21","2","58","n"
2488,16,6,1150.998,26,"3.99","34.99",7,"3.99","34.99","108.95","y","completely orderable","600","571","43","3","29","1","165","y"
2489,8,7,842.123,4,"137.69","149.99",1,"137.69","137.69","137.69","y","completely not orderable","4000","558","71","9","57","2","86","n"
2490,16,5,414.639,12,"5.99","129.99",2,"7.99","9.99","17.98","?","?","1500","501","226","5","39","2","38","n"
2491,9,6,283.941,8,"399.99","399.99",1,"399.99","399.99","399.99","y","completely orderable","2500","535","162","55","43","1","68","y"
2492,11,5,2288.61,31,"3.99","29.99",3,"3.99","9.99","23.97","y","completely orderable","4000","525","278","2","45","2","162","n"
2494,13,7,405.328,3,"19.99","19.99",1,"19.99","19.99","19.99","y","completely orderable","4500","567","366","1","67","1","189","y"
2495,6,6,1050.321,16,"15.0","229.99",2,"35.99","79.99","115.98","y","completely orderable","4000","503","220","10","50","2","31","y"
2496,18,5,161.094,9,"17.99","19.99",1,"19.99","19.99","19.99","y","completely orderable","5000","473","172","4","47","2","41","n"
2497,12,7,641.101,14,"9.99","17.99",1,"17.99","17.99","17.99","y","completely orderable","1500","493","25","1","41","2","182","y"
2498,16,6,261.299,8,"29.99","129.99",1,"129.99","129.99","129.99","y","completely orderable","2200","505","131","16","48","2","3","n"
2499,17,5,1753.171,32,"29.99","129.0",3,"29.99","99.99","219.97","?","?","1100","522","75","9","35","2","22","n"
2500,9,7,135.106,4,"15.99","29.99",1,"29.99","29.99","29.99","?","?","1800","551","343","15","52","2","12","n"
2504,7,7,289.263,14,"9.99","49.99",14,"9.99","49.99","282.68","y","completely orderable","2300","569","75","8","54","2","50","n"
2505,11,6,2387.057,31,"6.99","52.99",3,"9.99","9.99","29.97","y","completely orderable","300","434","2","1","23","2","7","y"
2506,20,5,401.258,9,"3.99","24.95",3,"3.99","19.95","27.93","y","completely orderable","300","371","3","1","29","2","37","y"
2507,9,7,447.084,18,"12.99","19.99",4,"12.99","19.99","70.96","y","completely orderable","2500","578","296","10","60","2","148","y"
2508,11,6,763.736,29,"12.49","29.99",2,"24.99","29.99","54.98","y","completely orderable","1800","575","314","6","76","1","25","y"
2509,20,6,2704.673,45,"5.0","79.95",2,"19.97","24.99","44.96","y","completely orderable","4000","521","203","10","43","2","6","y"
2510,9,5,1394.384,198,"3.99","79.99",12,"9.99","29.99","245.88","?","?","4000","504","206","11","35","2","189","y"
2512,11,5,10692.159,32,"12.0","34.9",3,"16.99","24.9","61.88","y","completely orderable","8500","567","331","10","48","2","130","y"
2514,19,5,550.752,9,"469.99","699.0",2,"469.99","699.0","1168.99","y","completely orderable","2300","528","74","18","29","1","20","n"
2515,10,5,80.247,2,"139.99","139.99",1,"139.99","139.99","139.99","y","completely orderable","300","434","9","10","31","2","11","y"
2516,12,6,168.156,1,"49.99","49.99",1,"49.99","49.99","49.99","y","completely orderable","1800","534","203","17","60","2","74","y"
2517,9,5,30.824,2,"24.75","24.75",1,"24.75","24.75","24.75","?","?","3000","486","216","71","61","2","148","n"
2518,17,5,697.424,35,"5.0","12.99",4,"9.99","12.99","45.46","y","completely orderable","2000","574","221","15","44","2","17","y"
2519,11,7,529.681,6,"4.99","20.0",1,"4.99","4.99","4.99","?","?","300","376","1","1","38","1","9","n"
2520,14,6,172.259,5,"14.99","19.99",2,"14.99","19.99","34.98","y","completely orderable","1400","460","50","3","50","2","20","y"
2522,22,5,572.145,4,"249.99","299.99",1,"249.99","249.99","249.99","y","completely orderable","300","566","3","2","60","1","113","n"
2523,11,7,0,1,"6.99","6.99",1,"6.99","6.99","6.99","?","?","300","537","5","0","53","1","34","n"
2526,12,7,1092.194,8,"249.99","249.99",1,"249.99","249.99","249.99","y","completely orderable","800","444","153","15","38","1","128","y"
2527,19,6,1298.294,22,"3.99","49.99",5,"3.99","31.96","88.92","y","completely orderable","500","422","24","15","39","2","15","y"
2528,13,5,1205.579,21,"9.99","59.95",3,"17.95","19.99","55.89","y","completely orderable","600","80","58","1","46","2","42","y"
2529,11,6,256.389,6,"59.95","59.99",1,"59.99","59.99","59.99","y","completely orderable","2600","566","137","12","43","2","5","y"
